date,close,high,low,open,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2015-09-07,438.9658203125,460.7750647942296,435.9408193038519,458.2867445445606,9743637,AXISBANK.NS,0,-26.054352873085122,582.2303662342183,428.6352679210551,34.28833510787106,-147.43227148816698,57.10507504078186,523.8478892008463,541.6134424845378
2015-09-07,222.63438415527344,228.36730724221988,221.6280093115424,226.37718093964688,5381740,HDFCBANK.NS,0,-5.405510931682414,253.46849985241496,218.16383046985064,38.31807432464016,-128.37509966150958,49.369370865357816,240.10530649820964,241.13563690185546
2015-09-07,684.6821899414062,696.4993150155645,682.6361595900482,693.9939217960841,868619,HINDUNILVR.NS,0,-14.053174341978433,748.553956752532,686.4349409525462,39.659056178969884,-153.67294962865822,48.45777969666382,731.414697265625,742.2998423258464
2015-09-07,211.46995544433597,221.7845290977483,210.28145152603864,220.7658033111456,21698736,ICICIBANK.NS,0,-9.983573812892729,269.1529923110098,212.76248773049406,35.008111400651984,-182.99096917656337,58.37776912799533,246.57204030354816,255.27717539469398
2015-09-07,391.925537109375,401.6426991864669,390.53737109836186,401.6241722312418,5180988,INFY.NS,0,0.014500039607355575,438.524675908018,386.1700201369039,48.88872904085021,-96.13304577738005,32.313072892060276,407.99436950683594,389.81803029378256
2015-09-07,136.77865600585938,139.41866536347126,135.77501557045693,138.0222897484934,7386243,ITC.NS,0,-0.11122288963150595,143.9772837174104,135.37494711755056,47.301225023804896,-75.10790878238241,28.03448032764243,139.98375244140624,138.1757433573405
2015-09-07,852.4307250976562,875.8662347504346,849.3248509309929,869.4003252591474,1831632,LT.NS,0,-36.228440800679095,1052.5899992475872,820.2741181840533,36.39929169016249,-133.08817656559415,62.135173000510925,958.4301228841146,983.0833730061848
2015-09-07,179.7101593017578,182.0395812233428,178.52388748498888,180.79937487135663,10234633,RELIANCE.NS,0,-7.812694873550356,213.99126810285082,170.44327779558665,37.949446301828495,-107.78491077195434,53.11904960615485,199.45553690592448,207.689195505778
2015-09-07,196.0295562744141,201.7038571747017,195.18726560838653,201.34921844165893,15424783,SBIN.NS,0,-10.020427396300533,257.62972258874635,192.0501815860583,37.50947686763064,-163.6692596324281,45.9952270130287,231.10089619954428,233.41199467976887
2015-09-07,986.5588989257812,994.4055143747346,983.8203268579604,991.7058249660475,1759184,TCS.NS,0,-2.362623291093314,1068.8832116337069,966.2329748897307,47.78012384674345,-55.26182132248866,25.276666287912537,1005.4874450683594,997.5725677490234
2015-09-08,462.4339294433594,464.09280966096674,439.1121986276426,441.3077596207809,12602488,AXISBANK.NS,1,-25.514474803336782,575.6693812126703,425.6967808967047,39.332180393899236,-116.74296132233685,53.115621242042806,521.0066670735677,540.4285970052083
2015-09-08,227.06695556640625,228.41255705423987,220.9495725168241,223.14324042936408,7444488,HDFCBANK.NS,1,-5.243418742423103,251.9440929353143,217.6381794035529,42.26574278519568,-107.57751004452938,50.530446767180806,239.31792449951172,241.14759674072266
2015-09-08,669.0233764648438,691.3213827846358,655.5777887033072,691.3213827846358,2511604,HINDUNILVR.NS,1,-16.055779597265655,749.6292437963486,678.0856548852919,37.04467428620042,-191.9460485823061,61.26795757790173,728.5293192545573,741.9499420166015
2015-09-08,221.4024810791016,222.67588101864305,211.55482353194557,213.76205294363885,18300349,ICICIBANK.NS,1,-10.007549256635969,267.6762710885736,210.7203689260748,39.63141052214026,-143.57157938123143,55.95977200971083,245.8872319539388,254.69353103637692
2015-09-08,391.9440612792969,397.5707427288732,389.5379068773065,393.1286115251986,5459496,INFY.NS,1,-0.9620078042071896,439.1387152818681,383.69213188610064,48.89424080461594,-107.69794360865764,33.147404394083935,407.94439493815105,390.184814453125
2015-09-08,136.53863525390625,137.71681990079904,135.40408669125924,136.6259074223978,10634960,ITC.NS,1,-0.3318387712546098,144.04323715614393,134.99480910850448,47.05455434046625,-100.47277552271444,29.221357223331307,140.00847829182942,138.2771982828776
2015-09-08,883.4896850585938,886.0308826186856,841.4187304412523,855.5365118975835,2772253,LT.NS,1,-34.6806136716865,1043.7544139687714,816.7769642050567,41.11069992256282,-107.0313664053746,52.43401611790467,955.1055216471354,982.1808227539062
2015-09-08,183.03170776367188,183.96994685454465,177.96307138600227,180.3140611263742,12900468,RELIANCE.NS,1,-7.481734561856399,211.6949917104659,170.20739018650676,40.31052874337018,-91.42976485925327,45.21386704437905,198.29334462483723,207.49022471110027
2015-09-08,202.45748901367188,204.14204335193256,196.0738833498186,197.7141179912311,16189253,SBIN.NS,1,-10.163721176411855,256.64498219361616,189.44858775267292,40.23933636658907,-133.99927297232688,40.44916546025307,230.1891647338867,233.02410303751628
2015-09-08,986.7728271484376,996.017893092216,980.2468926683716,988.5985107354888,1787746,TCS.NS,1,-3.4111043192765464,1069.4189644701632,963.2150504224147,47.817860511851244,-59.643348523628184,27.392330735053033,1005.9827128092448,997.7906626383464
2015-09-09,474.4851379394531,483.023430910086,463.6049191384301,472.4847497837287,11672474,AXISBANK.NS,2,-23.839380198536787,570.0907807679208,424.28861071157127,41.709001726703605,-78.14520976875524,32.58086097810643,518.3736195882161,539.4752588907878
2015-09-09,229.8373260498047,231.80484308835847,227.2818217598052,229.43025689086804,6553120,HDFCBANK.NS,2,-4.835671162505292,251.10859099706454,217.24907807031826,44.55984391975819,-69.78292165884197,34.09415297756823,238.62401936848957,241.21957092285157
2015-09-09,670.6517944335938,678.5020445261644,660.5049855596403,673.1154405456917,1519952,HINDUNILVR.NS,2,-17.311898183276867,751.5077010121095,670.9208085093749,37.48799738099947,-182.14108316220273,61.26795757790173,725.8527201334635,741.253916422526
2015-09-09,224.5860290527344,228.36379572056936,222.9730441022312,227.47241417524984,24478703,ICICIBANK.NS,2,-9.658329047921256,266.95373446451964,209.14229214680844,41.022497152093976,-99.32964765393935,41.2496429680567,245.1882746378581,254.17285054524737
2015-09-09,403.0123901367188,407.0473355658349,396.8304414467244,402.4201149332938,9148664,INFY.NS,2,-0.8331713877524294,437.72592985878777,383.04302766074346,52.087880054994464,-42.08674246870019,18.360135725742836,407.9851114908854,390.75859018961586
2015-09-09,137.19322204589844,138.0659439544508,136.5168470083812,137.56412367090348,6359030,ITC.NS,2,-0.44868658374906545,144.0764674528382,134.85903669755243,47.82222058390709,-87.55710268974644,27.112141187561623,140.15975189208984,138.37392654418946
2015-09-09,899.3015747070312,902.1251621072732,880.9485151094499,895.3486350679698,3469864,LT.NS,2,-31.811360608108316,1037.1827395044836,814.7575620091883,43.321881129126005,-71.20296287595752,38.41632459831813,951.7238403320313,981.230170694987
2015-09-09,188.5209197998047,189.52386296507024,183.44149982060765,185.7062171605128,17340694,RELIANCE.NS,2,-6.69928737959151,210.1273632269429,170.2900150079204,43.956264877042734,-57.331702394641006,25.31575828123758,197.4165776570638,207.28478240966797
2015-09-09,205.38327026367188,207.9101150261761,203.1224248250728,207.42247665621568,18237115,SBIN.NS,2,-9.926766845428801,256.38577897675987,187.51786024443152,41.443797592444135,-104.93680106688294,32.155486655970286,229.54046071370442,232.67758560180664
2015-09-09,990.44384765625,999.8636979575203,988.2102749044024,995.571334832462,2045076,TCS.NS,2,-3.900845889802099,1067.2385618355793,960.6583803030927,48.478790886406536,-46.23373579507339,23.37369830738658,1006.5395039876302,998.0583109537761
2015-09-10,470.9235229492188,475.2170592121317,460.67756992719126,466.2396408430535,8384392,AXISBANK.NS,3,-22.539427727347118,561.6916698972386,424.3982623537381,41.215331905717015,-80.40787538828377,34.04305179533904,515.670639038086,538.4496536254883
2015-09-10,228.63870239257807,229.9843038468171,225.3142793300948,226.8294940650404,4463740,HDFCBANK.NS,3,-4.556720146194493,249.9082188222814,216.94441484471076,43.7812070606644,-76.61101637502647,38.27294214594663,237.87357533772786,241.21582565307617
2015-09-10,659.87890625,668.9400589441316,649.3979694174935,668.9400589441316,2651147,HINDUNILVR.NS,3,-18.958125783164405,753.8801780449903,662.1679359686816,35.764428312762476,-196.07389725458472,65.31182274640463,722.2185139973958,740.3707661946614
2015-09-10,227.00547790527344,229.2127075113661,217.5398380813932,220.72334533518432,13718266,ICICIBANK.NS,3,-9.081652576527176,265.9324284307953,208.0837046868805,42.07194390120415,-94.36815208523518,46.410809603590096,244.52044525146485,253.66419652303057
2015-09-10,399.9584655761719,404.0489471103189,392.7585276079234,401.6057834030795,8363004,INFY.NS,3,-0.9663542584624452,435.2437251767617,382.65451090722263,51.17508331862617,-67.13908391365922,22.322553418692717,408.114057413737,391.24290669759114
2015-09-10,136.73501586914062,137.80410522132453,135.42591247231283,135.70955223310935,9313670,ITC.NS,3,-0.5716728374533204,144.1317486811796,134.67284726608602,47.325337158322114,-109.87988308221762,30.88064581599112,140.12193349202474,138.457199605306
2015-09-10,912.2053833007812,917.6548549446518,878.3792010544544,887.3863084878395,2940453,LT.NS,3,-28.171484039614143,1030.309325018334,814.461640557838,45.063318104579075,-56.330448281087556,26.42461080215749,949.0806559244792,980.4358876546224
2015-09-10,187.00033569335935,187.75524629959253,184.51993775529075,185.70622379395732,11074406,RELIANCE.NS,3,-6.131213961754668,208.7496862307165,170.23660832494758,43.20013516635645,-57.06199651667592,25.315758281237592,196.45928700764975,206.88234685262043
2015-09-10,201.65953063964844,203.74307046903397,198.68939394824892,201.5708777177475,14195882,SBIN.NS,3,-9.925043771555892,255.90513646680122,185.17465021532766,40.37246723015225,-112.13554311070156,36.845535877238625,228.67306111653645,232.22467549641928
2015-09-10,988.7538452148438,1001.6114904141184,981.6064519202936,987.4331621612132,2665818,TCS.NS,3,-4.374907475826944,1066.4197090314112,957.9734367205418,48.18812262368276,-57.55175208250344,27.567796309760627,1007.3779073079427,998.1928161621094
2015-09-11,469.6061401367188,481.7549238815478,463.1170430652159,476.1928236607144,7212180,AXISBANK.NS,4,-21.3691772380692,551.2380154728626,426.19164456131716,41.02951234978838,-71.34910237084824,27.444234094820096,512.6700368245442,537.3778915405273
2015-09-11,228.52561950683597,230.67405432654397,227.68885792168533,229.43022364144983,4301760,HDFCBANK.NS,4,-4.295261202406863,247.22694501340578,217.56092424928954,43.70666930637844,-64.44118707499037,35.06374135415787,237.11107025146484,241.16941833496094
2015-09-11,664.1380004882812,667.854344039776,654.7845220693915,661.423824441017,1368043,HINDUNILVR.NS,4,-19.692101418960988,753.7738964227667,655.9856860967645,36.950005563655225,-170.87649449287474,65.31182274640463,718.6998291015625,739.5015350341797
2015-09-11,227.1327972412109,229.1278005359711,224.45865298383512,226.9630191251108,14872838,ICICIBANK.NS,4,-8.516189381809966,263.17218755863684,207.86841913081628,42.12800268529139,-77.72241440284039,46.410809603590096,243.53426208496094,253.14068603515622
2015-09-11,403.7711791992188,409.56446713152457,401.82774698212415,404.0673393264239,9883810,INFY.NS,4,-0.7555391330096768,433.0646583957586,382.66803508568665,52.25566690386714,-25.23801157812254,14.290619124679043,408.28310241699216,391.8314885457357
2015-09-11,136.90956115722656,137.9568376584821,136.21137336563692,137.32410918608377,6970833,ITC.NS,4,-0.6475909581155577,144.16098567437066,134.45160893012152,47.54013129308396,-90.939335464034,29.87571055608931,139.9437510172526,138.52083638509114
2015-09-11,905.202880859375,920.2524674707008,899.329876494058,917.6548123478884,2370705,LT.NS,4,-25.55729052356014,1018.022765529874,816.6790289037197,44.29922362490299,-46.10926834412384,24.49608770134826,945.8779846191406,979.5346801757812
2015-09-11,185.6954498291016,188.9630962301367,184.6709385207758,188.0787772656305,10634833,RELIANCE.NS,4,-5.7203642707206654,205.43295476672813,171.26706354381872,42.5503585445791,-53.13078572375984,21.18900978779166,195.44627939860027,206.39453582763673
2015-09-11,204.009033203125,206.8461834262769,202.14714618211315,204.71831061246343,13650937,SBIN.NS,4,-9.623163167058408,253.92955369233945,183.74564619779724,41.36184923949694,-92.51240842360296,30.114986503901637,227.49239247639974,231.7806312561035
2015-09-11,991.317443847656,997.6879412108055,986.8891828556816,989.180983839364,1592672,TCS.NS,4,-4.491963158262138,1061.1630730768784,957.3567267278089,48.671063601105445,-56.41466673477852,27.567796309760624,1007.9120178222656,998.2440755208333
2015-09-14,484.1944274902344,485.9508644863348,467.6545216969397,468.3863754085155,5537347,AXISBANK.NS,0,-19.045052909288188,541.5288874445583,429.5385197820042,43.92560712093228,-54.58551987192619,23.280589723221684,510.05162353515624,536.2169118245442
2015-09-14,230.6062164306641,231.19420360876308,226.94256685091335,228.1524693841096,5060344,HDFCBANK.NS,0,-3.87549206218344,244.77135059824434,218.39275310048612,45.47356141728752,-55.755064155009265,36.761291487431556,236.54041595458983,241.09539922078451
2015-09-14,663.720458984375,668.8565357718763,658.1668166360154,668.8565357718763,1115042,HINDUNILVR.NS,0,-20.076050297244706,752.4453151766935,650.8086032803377,36.88097168468111,-152.3851874735185,63.551222063777956,715.4998881022135,738.4061218261719
2015-09-14,231.25015258789065,232.01418974792256,223.3550496874988,226.0291939967183,13300446,ICICIBANK.NS,0,-7.647662071891148,259.9740943996038,208.4772544773493,43.942821186953694,-64.34091511479605,38.99817520021819,242.38819783528646,252.53723398844397
2015-09-14,407.1028442382813,408.6760991489543,400.7728158705247,406.8252110187507,6557076,INFY.NS,0,-0.31598660558722713,431.27958398203816,382.8835507835869,53.19212042121341,-23.596119776061645,15.426026407921997,408.5397593180339,392.29976247151694
2015-09-14,136.8659210205078,137.54228556160993,135.97136567005998,136.90955710792545,7762278,ITC.NS,0,-0.7031722777103937,144.19327377073122,134.2775025964563,47.49004435779986,-94.80485555514257,30.768652089096456,139.68338724772136,138.54447275797526
2015-09-14,906.8970947265624,914.266631188291,896.7605310628044,907.2923990985116,1564111,LT.NS,0,-23.08273107259049,1006.7456238751563,819.1268553728905,44.53461154663168,-45.86309102395194,25.694553624170112,942.9525736490885,978.5089223225912
2015-09-14,186.3209381103516,186.71996148756227,183.7434837950325,185.86799460080144,7964072,RELIANCE.NS,0,-5.28338764966017,202.58781052787484,172.23896864692986,42.975671939327626,-54.166436134487824,23.26320397581771,194.4498072306315,205.93494338989257
2015-09-14,208.57508850097656,209.2400462751561,203.9203840817199,205.2946328540777,10671222,SBIN.NS,0,-8.912737619352214,249.3892181542649,184.34056700198508,43.2547809493625,-76.01763641897035,25.043375396481586,226.13883463541666,231.32624359130858
2015-09-14,991.1817626953124,996.3675733799688,987.8217306453256,996.3675733799688,1589318,TCS.NS,0,-4.5433065551345635,1056.6407279546318,956.7088814203681,48.64623760211714,-60.00625130214645,27.567796309760634,1008.4564921061198,998.0220642089844
2015-09-15,470.2404174804688,486.4387862274339,469.2158341553628,485.0726652008909,9567400,AXISBANK.NS,1,-18.12026053954895,529.6785440618597,433.6360982721246,41.88994445118424,-57.90348222302588,22.78196643868197,506.8574910481771,534.837080891927
2015-09-15,229.1249084472656,230.59489005810207,227.9828347686241,230.2104305684816,4332728,HDFCBANK.NS,1,-3.6206149730808193,242.17827751225178,219.33040016108805,44.44609562673251,-54.99804200967675,36.76129148743156,235.98785349527995,240.9781728108724
2015-09-15,671.9464721679688,675.3287939486582,660.713999492101,663.7204511056497,1239118,HINDUNILVR.NS,1,-19.491871867610485,749.5379610922101,648.0161954019305,39.19618804564672,-122.01930198856383,52.34993474695122,712.6186828613281,737.416493733724
2015-09-15,227.93931579589844,231.75953033980443,226.4961233182204,231.75953033980443,14825729,ICICIBANK.NS,1,-7.1441514498414165,256.65210694732866,209.03171263274947,42.82567095003358,-61.098021358323976,38.998175200218206,241.09923044840494,251.9005317687988
2015-09-15,406.8992919921875,408.3800027275124,402.8088556984759,406.9733546415771,5291886,INFY.NS,1,0.015755356158933864,427.2958789478108,384.45554927484545,53.12626197541098,-23.698902616971225,15.426026407922002,409.05739339192706,392.9093215942383
2015-09-15,138.34954833984375,138.7204602421453,136.36409094782573,136.58227136910406,5374153,ITC.NS,1,-0.6203534994663187,144.184290094173,134.38248694440122,49.366190486900074,-56.823991548760446,22.57805628474555,139.49647776285806,138.56265462239583
2015-09-15,879.9039916992188,911.6689673554704,875.30158588392,906.9253149361796,4171896,LT.NS,1,-23.034218569623476,990.454030819235,822.7830419346712,41.63469093961682,-62.99609438700124,34.917506469144186,939.2140441894531,976.716054280599
2015-09-15,187.00033569335935,187.64740604095877,184.5415058070175,185.9219043112249,11509788,RELIANCE.NS,1,-4.826620545060479,199.69776886818076,173.4660647499833,43.44612057822982,-45.974697078425436,19.890287679549505,193.57987009684246,205.47481155395508
2015-09-15,206.49156188964844,211.4122524378807,206.26990928412988,208.53076856613944,13193410,SBIN.NS,1,-8.420773998328201,242.6845797562372,186.44370088341122,42.60554590099383,-68.80169002801959,20.487962406077465,224.4926956176758,230.81127115885417
2015-09-15,985.5881958007812,993.998044333736,985.1026365359272,991.1818005975824,1379900,TCS.NS,1,-4.97796775446875,1045.3296112740754,960.1093108450654,47.610543261437556,-75.65975302358102,29.5083179322534,1008.8235819498698,997.816005452474
2015-09-16,482.2916259765625,484.975089752861,474.2412346476669,475.6561638232157,7293528,AXISBANK.NS,2,-16.227859452007294,517.972489324682,439.5117269839118,44.2002791092491,-45.40409736444725,22.781966438681973,504.05530598958336,533.6548746744792
2015-09-16,231.43167114257807,232.5058886284366,228.76309151728896,230.4253100141477,4254052,HDFCBANK.NS,2,-3.195649118766596,239.475974102767,220.7097238342447,46.397183479077505,-38.55393400602274,27.043505643428684,235.46883595784504,240.92296142578124
2015-09-16,673.825439453125,677.9593481742338,665.3906365856924,677.2912535563182,1000450,HINDUNILVR.NS,2,-18.66216349266972,745.3146162511057,646.4479081629568,39.718665089578764,-102.90072036692258,47.94765781004158,709.7861979166667,736.1679728190104
2015-09-16,231.6321563720703,232.565985840952,228.40620132039783,231.3350197461763,13377086,ICICIBANK.NS,2,-6.373662666377442,252.01738557973508,210.9795489295423,44.45502135747625,-47.18768210221837,36.787130183803725,240.0097625732422,251.2652435302734
2015-09-16,407.80615234375,410.8045817946424,406.5660664508882,410.1567710101048,7478240,INFY.NS,2,0.3478297376385058,420.97485788057423,388.0409502248945,53.39221833507677,-7.8437563682093705,11.545289548721337,409.2461832682292,393.56669464111326
2015-09-16,140.5750274658203,140.88048009490527,138.4150254589039,139.04775394813748,5804856,ITC.NS,2,-0.37086633837708405,144.30757756385742,134.48829188194338,52.02601373060625,28.83454098176268,9.176567789062705,139.35611368815105,138.62447306315104
2015-09-16,874.5673828125,888.0639810149976,866.9437891049341,887.7251339476733,3774322,LT.NS,2,-23.15942437085903,967.4034077231163,831.8512553628211,41.08750611930892,-74.29246986548756,38.11550545357529,935.2072509765625,974.958149210612
2015-09-16,188.1974029541016,189.23269821735855,186.6121079821079,188.10034672277712,13424811,RELIANCE.NS,2,-4.318257812166053,195.22369655785658,176.17042423071766,44.283939669488745,-32.62885470059441,14.18138705616768,192.751633199056,205.04936955769855
2015-09-16,209.9493408203125,210.79161797611624,208.3534394295997,209.59468855093144,11272509,SBIN.NS,2,-7.663534961765464,236.54490343574713,188.9305451726513,44.047361887087966,-58.87058574756382,20.48796240607746,223.05638682047527,230.43372319539387
2015-09-16,990.676696777344,996.3674122894432,987.064117601888,992.4829389471844,1756816,TCS.NS,2,-4.855864995082129,1031.6639288256179,966.6566766431322,48.639590024682605,-65.52711518818143,26.355117401978966,1008.8650207519531,997.7225372314454
2015-09-18,504.9302673339844,507.8089037572044,487.90245958286135,487.90245958286135,18814281,AXISBANK.NS,4,-12.754344651751467,514.2110461225602,441.7167584428695,48.202280695516826,-4.3372786414438735,0.9480573089495548,501.8662506103516,532.8733739217122
2015-09-18,237.4020233154297,240.1723731945571,233.19562004063167,234.06629590994973,7841168,HDFCBANK.NS,4,-2.3500135995321045,237.78820681011297,221.8332424696722,51.00440952780499,15.986742505331303,2.627907629552347,235.12056376139324,240.89542821248372
2015-09-18,666.3092651367188,682.1350081891339,662.2589000712517,673.9507343726357,3196079,HINDUNILVR.NS,4,-18.39901370286907,741.4287218439008,644.137135089693,38.3548436751154,-99.44145034013458,41.0325946518375,706.7268310546875,734.979301961263
2015-09-18,235.8768310546875,242.24384481679527,233.2875689120498,236.21640151222627,21286324,ICICIBANK.NS,4,-5.358762503325067,248.59919192024552,212.66590970328963,46.27552967658664,-11.463144936854537,13.605214202818575,239.07027180989584,250.7424397786458
2015-09-18,408.8427429199219,413.8216601003474,406.8438194889633,411.56358516661857,11576876,INFY.NS,4,0.686729088319737,418.89668461314557,389.00489314564345,53.70283538026556,1.9392298865622304,6.770274586660322,409.4621225992839,394.27003326416013
2015-09-18,138.76414489746094,143.1277963394462,137.34595610436364,141.8187029813027,13322309,ITC.NS,4,-0.31563066105800885,143.62288079835182,134.67771734617943,49.82292779385872,26.054470426312736,2.6594169100369163,139.23611348470052,138.66556447347006
2015-09-18,869.9932250976562,894.5016814183483,866.8590706085863,881.5133018295403,3023722,LT.NS,4,-23.358485094141088,944.8502720134082,841.8008388264356,40.61421777901364,-70.30336196019378,32.744764690048804,930.094921875,972.5976287841797
2015-09-18,193.12583923339844,194.0101437048256,189.18955482048256,189.4699394779432,34261453,RELIANCE.NS,4,-3.4776053944596583,193.96664672729085,176.97668823364663,47.590752573852605,-1.5250632221378508,1.004314729836121,192.15094553629558,204.65699946085613
2015-09-18,214.5596923828125,218.5051055080989,212.34316663505615,212.78647178460744,16049395,SBIN.NS,4,-6.615145449936989,231.6147606709361,191.32941504927874,45.921178990610485,-32.48986927455721,4.970787511362211,221.66588592529297,230.0968106587728
2015-09-18,991.0264892578124,1004.5250372251654,986.2680083196808,996.3676413312256,2455294,TCS.NS,4,-4.676959273529974,1021.4981376428478,971.5551460485584,48.71123031894955,-55.48235901394622,15.96378517585536,1008.5795247395833,997.7660420735677
2015-09-21,515.2249755859375,517.1765853419448,496.4407316843669,498.19716855309287,7516002,AXISBANK.NS,0,-9.066350977301227,514.8877087793902,441.30356624502383,49.89284583130792,20.038686790181323,6.354908841884551,500.16509501139325,532.3368596394856
2015-09-21,238.1257476806641,238.5893683963836,234.37164560441363,234.7334817792937,4276688,HDFCBANK.NS,0,-1.6029648690073373,237.21568456659634,222.21692804326693,51.52686528391544,21.07162339304614,2.627907629552335,234.8212895711263,240.88799972534179
2015-09-21,660.338134765625,668.021350658913,658.4173435353916,663.9291881042969,1097798,HINDUNILVR.NS,0,-18.45949633359271,734.5555829836514,643.2059709714267,37.302202618799804,-110.98645643524249,43.62395869123936,703.5491617838542,733.6256937662761
2015-09-21,237.10780334472656,237.99918477843383,230.06163380995312,230.8256852167792,11510079,ICICIBANK.NS,0,-4.404347064653308,245.26018605710644,214.54474863527636,46.7986452840815,-18.951314892152933,18.525238206253867,238.19728240966796,250.28401311238605
2015-09-21,408.9167175292969,410.4714454603422,404.4190504026116,407.1953825564052,4351234,INFY.NS,0,0.9503236585378545,414.35301187471623,391.8735048489166,53.72560240640006,-14.545522580024814,10.077320624439384,409.57379150390625,394.8832936604818
2015-09-21,137.1277313232422,138.45864748747994,136.75681941089258,138.0659123462829,7060328,ITC.NS,0,-0.3992980290669834,142.62124127007058,134.9593541278786,47.925759184693106,-67.3033886270278,0.3674395553759751,139.08775024414064,138.71138280232748
2015-09-21,875.4428100585938,879.4522079915155,862.5956237046332,864.0074177646499,2421045,LT.NS,0,-22.813526061718676,924.5002445522356,852.4316280063582,41.44550633810175,-73.81602254706655,34.546610755555704,925.1139424641927,970.5985778808594
2015-09-21,189.3944549560547,191.57288569764955,188.9522955128591,189.80426232276508,12732187,RELIANCE.NS,0,-3.0770040363928217,192.38630670120705,177.91320196578516,45.476762928816946,-12.443456078563454,0.29618119049054303,191.38705495198568,204.21627934773764
2015-09-21,217.44119262695312,218.10615040257076,210.34830968703213,212.38751623797955,9602436,SBIN.NS,0,-5.488508115496728,226.92114402268066,194.0503235676514,47.06732086673369,-28.257555893747128,8.237848592434796,220.60047709147136,229.80201263427733
2015-09-21,990.948486328125,993.2986114192402,984.0146642098972,990.5405977030942,1108840,TCS.NS,0,-4.489714747918242,1008.7835720980485,979.4102023160141,48.695561294520765,-71.04171738033365,17.956074045943108,1008.566573079427,997.5317454020183
2015-09-22,497.3677673339844,521.7628897306051,492.9766453025927,518.1523997042244,7358434,AXISBANK.NS,1,-7.498083645881479,517.0169561187413,441.87242071231344,47.13249383174111,13.110459996628373,9.771094477371715,498.01181844075523,531.547900390625
2015-09-22,233.08258056640625,239.7201082305816,231.87267799424407,237.46991637038263,6025212,HDFCBANK.NS,1,-1.4017068029927486,237.4919300524359,222.20302081426334,47.84881917537489,5.452180107754158,5.585375374773963,234.33883514404297,240.8197125752767
2015-09-22,656.3294067382812,665.4740494831495,654.0745430724503,661.4236849327899,1900127,HINDUNILVR.NS,1,-18.616302951485068,732.8107815661377,639.5015353283935,36.604503926091354,-111.90804055605878,46.46688291082574,700.2016743977864,732.0319834391277
2015-09-22,229.6796417236328,237.99921223059872,228.44868966107776,236.0042086730876,14741229,ICICIBANK.NS,1,-4.19895359313557,245.28223218927275,214.57364244451634,44.117078573460155,-33.097590252658996,20.93186411854528,237.09224955240884,249.70885925292967
2015-09-22,409.95318603515625,420.50324817533567,407.60256719234,412.7480451333354,9626986,INFY.NS,1,1.2286949700475702,415.04157950938344,391.7550055736244,54.05309752927994,21.422285914260193,4.849556112978774,409.838466389974,395.60699055989585
2015-09-22,136.21136474609375,138.87319710562724,135.27318371210643,137.8477335274889,15513834,ITC.NS,1,-0.5333994485722826,142.58490466387184,134.64441509931174,46.89140481527094,-90.91295842855044,7.693964461223958,138.95974934895833,138.72738291422527
2015-09-22,838.5670776367188,882.021603049818,835.9129134830813,881.1179764047614,4925386,LT.NS,1,-25.06823452225842,925.4033037572577,844.1839521021174,37.74679926580159,-100.11938185406947,44.49507194909,919.1404093424479,967.8931660970052
2015-09-22,182.88075256347656,190.8611633749481,182.1474242868406,189.8042998715576,15745524,RELIANCE.NS,1,-3.2476885873279286,192.0650632061829,178.63023556090695,42.09969048090658,-46.0759486109286,17.44824287592691,190.51711985270182,203.702406056722
2015-09-22,210.96893310546875,220.27834191411543,209.4616981945508,219.8350367327513,13667322,SBIN.NS,1,-5.059573549025259,226.25312721324158,194.05781639027404,44.858228845969826,-32.953192572146804,4.073101150531544,219.27647247314454,229.4813555399577
2015-09-22,981.5285034179688,999.2416406319828,967.2336260418464,993.4538146996074,2081246,TCS.NS,1,-5.043299984241571,1008.3414625001222,977.838218896362,46.81428030409562,-91.57387401592077,30.981863604512938,1007.9799987792969,997.1398081461589
2015-09-23,499.31939697265625,502.3931467817632,485.0726389709093,486.682711157243,7602683,AXISBANK.NS,2,-6.028250367799444,518.1731801069172,441.5700236284344,47.461128991035906,-2.01067221814878,2.8584455255350814,496.07484334309896,530.8519694010416
2015-09-23,237.27767944335935,238.23882144161047,230.3687811726704,230.493161494164,5161152,HDFCBANK.NS,2,-0.8934003530763448,238.53206728622874,221.8582983143572,50.86682697359494,14.585818977906591,10.208217035327474,233.99583994547527,240.78206354777018
2015-09-23,655.5777587890625,659.252355150831,651.527394298858,658.7512460256743,1108731,HINDUNILVR.NS,2,-18.586966058871553,727.9067393372629,637.6451832701589,36.472183667813724,-111.42001160851711,48.107559331271894,697.3288208007813,730.1988708496094
2015-09-23,232.05665588378903,233.45740028550208,224.24644856035837,226.6234706586388,12489166,ICICIBANK.NS,2,-3.800562095915325,244.04422196933925,214.94998426845373,45.1573518039265,-43.193427111883146,26.941927239892827,236.27444203694662,249.2185986836751
2015-09-23,413.210693359375,416.9494776055367,406.25133729087815,409.9531128192936,4758254,INFY.NS,2,1.6926480636745396,416.37443457490394,391.5548897659164,55.086555859623424,16.141019186428753,2.841601517672121,409.9260711669922,396.42076263427737
2015-09-23,137.9350128173828,139.22229297763147,133.9640976745266,133.9640976745266,12103872,ITC.NS,2,-0.49488704564799946,142.4851742124668,134.57832676409572,49.031839243859864,-75.26637215853344,13.680947343103286,138.9015670776367,138.73429183959962
